year,round,round_name,team_a,team_b,seed_a,seed_b,seed_diff,srs_diff,sos_diff,ortg_diff,drtg_diff,pace_diff,efg_pct_diff,tov_pct_diff,orb_pct_diff,ft_rate_diff,win_pct_diff,conf_win_pct_diff,prospect_diff,conf_champion_a,conf_champion_b,conf_tourn_champion_a,conf_tourn_champion_b,outcome
2016,1,First Round,UNC,Florida Gulf Coast,1,16,15,24.23,14.51,9.900000000000006,11.180000000000007,0.5,0.0030000000000000027,2.3000000000000007,7.399999999999999,-0.045999999999999985,0.22499999999999998,0.2063492063492064,8,1,0,1,1,1
2016,1,First Round,Florida Gulf Coast,UNC,16,1,-15,-24.23,-14.51,-9.900000000000006,-11.180000000000007,-0.5,-0.0030000000000000027,-2.3000000000000007,-7.399999999999999,0.045999999999999985,-0.22499999999999998,-0.2063492063492064,-8,0,1,1,1,0
2016,1,First Round,Providence,USC,9,8,-1,-1.58,0.8200000000000012,-5.0,3.219999999999999,-2.700000000000003,-0.04200000000000004,0.40000000000000036,-1.8000000000000007,0.02200000000000002,0.06806722689075628,0.05555555555555558,-2,0,0,0,0,1
2016,1,First Round,USC,Providence,8,9,1,1.58,-0.8200000000000012,5.0,-3.219999999999999,2.700000000000003,0.04200000000000004,-0.40000000000000036,1.8000000000000007,-0.02200000000000002,-0.06806722689075628,-0.05555555555555558,2,0,0,0,0,0
2016,1,First Round,Indiana,Chattanooga,5,12,7,16.35,10.36,8.700000000000003,5.359999999999999,1.0,0.06299999999999994,-1.0,4.399999999999999,-0.07499999999999996,-0.05714285714285716,0.0,6,1,1,0,1,1
2016,1,First Round,Chattanooga,Indiana,12,5,-7,-16.35,-10.36,-8.700000000000003,-5.359999999999999,-1.0,-0.06299999999999994,1.0,-4.399999999999999,0.07499999999999996,0.05714285714285716,0.0,-6,1,1,1,0,0
2016,1,First Round,Kentucky,Stony Brook,4,13,9,16.48,14.120000000000001,3.5999999999999943,5.819999999999993,0.29999999999999716,0.01100000000000001,0.8999999999999986,1.2999999999999972,0.057999999999999996,-0.037878787878787845,-0.1527777777777778,17,1,1,1,1,1
2016,1,First Round,Stony Brook,Kentucky,13,4,-9,-16.48,-14.120000000000001,-3.5999999999999943,-5.819999999999993,-0.29999999999999716,-0.01100000000000001,-0.8999999999999986,-1.2999999999999972,-0.057999999999999996,0.037878787878787845,0.1527777777777778,-17,1,1,1,1,0
2016,1,First Round,Notre Dame,Michigan,6,11,5,0.34999999999999964,1.6500000000000004,3.299999999999997,-3.410000000000011,-0.7000000000000028,-0.006000000000000005,-0.09999999999999964,7.599999999999998,0.05099999999999999,0.02777777777777779,0.05555555555555558,-5,0,0,0,0,1
2016,1,First Round,Michigan,Notre Dame,11,6,-5,-0.34999999999999964,-1.6500000000000004,-3.299999999999997,3.410000000000011,0.7000000000000028,0.006000000000000005,0.09999999999999964,-7.599999999999998,-0.05099999999999999,-0.02777777777777779,-0.05555555555555558,5,0,0,0,0,0
2016,1,First Round,Stephen F. Austin,West Virginia,14,3,-11,-12.379999999999999,-15.25,4.900000000000006,-9.569999999999993,-1.1000000000000085,0.04700000000000004,1.5,-7.299999999999997,-0.11700000000000005,0.08067226890756296,0.2777777777777778,-2,1,0,1,0,1
2016,1,First Round,West Virginia,Stephen F. Austin,3,14,11,12.379999999999999,15.25,-4.900000000000006,9.569999999999993,1.1000000000000085,-0.04700000000000004,-1.5,7.299999999999997,0.11700000000000005,-0.08067226890756296,-0.2777777777777778,2,0,1,0,1,0
2016,1,First Round,Wisconsin,Pitt,7,10,3,-2.0700000000000003,0.6500000000000004,-7.1000000000000085,2.8400000000000034,-2.3000000000000114,-0.026000000000000023,0.0,-3.8999999999999986,0.02300000000000002,-0.007792207792207795,0.16666666666666663,0,0,0,0,0,1
2016,1,First Round,Pitt,Wisconsin,10,7,-3,2.0700000000000003,-0.6500000000000004,7.1000000000000085,-2.8400000000000034,2.3000000000000114,0.026000000000000023,0.0,3.8999999999999986,-0.02300000000000002,0.007792207792207795,-0.16666666666666663,0,0,0,0,0,0
2016,1,First Round,Xavier,Weber State,2,15,13,18.4,13.559999999999999,1.7999999999999972,9.840000000000003,3.8000000000000114,-0.04500000000000004,2.099999999999998,8.700000000000003,-0.019000000000000017,0.08067226890756296,-0.05555555555555558,2,0,1,0,1,1
2016,1,First Round,Weber State,Xavier,15,2,-13,-18.4,-13.559999999999999,-1.7999999999999972,-9.840000000000003,-3.8000000000000114,0.04500000000000004,-2.099999999999998,-8.700000000000003,0.019000000000000017,-0.08067226890756296,0.05555555555555558,-2,1,0,1,0,0
2016,2,Second Round,UNC,Providence,1,9,8,11.500000000000002,2.2299999999999986,13.599999999999994,1.8299999999999983,0.4000000000000057,0.04600000000000004,1.200000000000001,9.999999999999996,-0.04999999999999999,0.13928571428571423,0.2222222222222222,7,1,0,1,0,1
2016,2,Second Round,Providence,UNC,9,1,-8,-11.500000000000002,-2.2299999999999986,-13.599999999999994,-1.8299999999999983,-0.4000000000000057,-0.04600000000000004,-1.200000000000001,-9.999999999999996,0.04999999999999999,-0.13928571428571423,-0.2222222222222222,-7,0,1,0,1,0
2016,2,Second Round,Indiana,Kentucky,5,4,-1,-0.6400000000000006,-1.9399999999999995,3.6000000000000085,-2.6899999999999977,1.0,0.051999999999999935,-3.3999999999999986,-0.29999999999999716,-0.03999999999999998,0.021428571428571463,0.11111111111111116,-12,1,1,0,1,1
2016,2,Second Round,Kentucky,Indiana,4,5,1,0.6400000000000006,1.9399999999999995,-3.6000000000000085,2.6899999999999977,-1.0,-0.051999999999999935,3.3999999999999986,0.29999999999999716,0.03999999999999998,-0.021428571428571463,-0.11111111111111116,12,1,1,1,0,0
2016,2,Second Round,Notre Dame,Stephen F. Austin,6,14,8,4.869999999999999,15.04,0.0,-3.680000000000007,-4.599999999999994,-0.0050000000000000044,1.6000000000000014,-2.3000000000000043,-0.01599999999999996,-0.1568627450980392,-0.38888888888888884,2,0,1,0,1,1
2016,2,Second Round,Stephen F. Austin,Notre Dame,14,6,-8,-4.869999999999999,-15.04,0.0,3.680000000000007,4.599999999999994,0.0050000000000000044,-1.6000000000000014,2.3000000000000043,0.01599999999999996,0.1568627450980392,0.38888888888888884,-2,1,0,1,0,0
2016,2,Second Round,Wisconsin,Xavier,7,2,-5,-5.179999999999998,0.9700000000000006,-6.1000000000000085,0.04999999999999716,-8.300000000000011,-0.029000000000000026,0.20000000000000107,-2.200000000000003,-0.03699999999999998,-0.19495798319327728,-0.11111111111111116,-2,0,0,0,0,1
2016,2,Second Round,Xavier,Wisconsin,2,7,5,5.179999999999998,-0.9700000000000006,6.1000000000000085,-0.04999999999999716,8.300000000000011,0.029000000000000026,-0.20000000000000107,2.200000000000003,0.03699999999999998,0.19495798319327728,0.11111111111111116,2,0,0,0,0,0
2016,3,Sweet Sixteen,UNC,Indiana,1,5,4,3.8500000000000014,3.789999999999999,-1.2000000000000028,4.540000000000006,1.1000000000000085,-0.06099999999999994,4.0,3.299999999999997,-0.015000000000000013,0.05357142857142849,-0.05555555555555558,3,1,1,1,0,1
2016,3,Sweet Sixteen,Indiana,UNC,5,1,-4,-3.8500000000000014,-3.789999999999999,1.2000000000000028,-4.540000000000006,-1.1000000000000085,0.06099999999999994,-4.0,-3.299999999999997,0.015000000000000013,-0.05357142857142849,0.05555555555555558,-3,1,1,0,1,0
2016,3,Sweet Sixteen,Notre Dame,Wisconsin,6,7,1,0.6999999999999993,0.16999999999999993,10.100000000000009,-8.980000000000004,0.9000000000000057,0.05500000000000005,1.4000000000000004,-0.7000000000000028,-0.05099999999999999,0.03809523809523807,-0.05555555555555547,1,0,0,0,0,1
2016,3,Sweet Sixteen,Wisconsin,Notre Dame,7,6,-1,-0.6999999999999993,-0.16999999999999993,-10.100000000000009,8.980000000000004,-0.9000000000000057,-0.05500000000000005,-1.4000000000000004,0.7000000000000028,0.05099999999999999,-0.03809523809523807,0.05555555555555547,-1,0,0,0,0,0
2016,4,Elite Eight,UNC,Notre Dame,1,6,5,9.340000000000002,1.1199999999999992,2.799999999999997,9.350000000000009,5.200000000000003,-0.014000000000000012,0.5,8.0,-0.006000000000000005,0.15833333333333333,0.16666666666666663,7,1,0,1,0,1
2016,4,Elite Eight,Notre Dame,UNC,6,1,-5,-9.340000000000002,-1.1199999999999992,-2.799999999999997,-9.350000000000009,-5.200000000000003,0.014000000000000012,-0.5,-8.0,0.006000000000000005,-0.15833333333333333,-0.16666666666666663,-7,0,1,0,1,0
2016,1,First Round,Virginia,Hampton,1,16,15,30.78,19.57,14.0,19.460000000000008,-10.200000000000003,0.08400000000000002,2.5,-4.800000000000001,-0.09299999999999997,0.12753378378378377,-0.09027777777777779,8,0,1,0,1,1
2016,1,First Round,Hampton,Virginia,16,1,-15,-30.78,-19.57,-14.0,-19.460000000000008,10.200000000000003,-0.08400000000000002,-2.5,4.800000000000001,0.09299999999999997,-0.12753378378378377,0.09027777777777779,-8,1,0,1,0,0
2016,1,First Round,Butler,Texas Tech,9,8,-1,4.050000000000001,-2.7,7.299999999999997,-0.3499999999999943,3.0999999999999943,0.026000000000000023,3.0,0.9000000000000021,-0.02899999999999997,0.07291666666666663,0.05555555555555558,-3,0,0,0,0,1
2016,1,First Round,Texas Tech,Butler,8,9,1,-4.050000000000001,2.7,-7.299999999999997,0.3499999999999943,-3.0999999999999943,-0.026000000000000023,-3.0,-0.9000000000000021,0.02899999999999997,-0.07291666666666663,-0.05555555555555558,3,0,0,0,0,0
2016,1,First Round,Little Rock,Purdue,12,5,-7,-13.05,-9.22,-4.6000000000000085,-7.5,-3.299999999999997,-0.016000000000000014,1.3000000000000007,-7.0,-0.03899999999999998,0.11428571428571421,0.18333333333333335,-4,1,0,1,0,1
2016,1,First Round,Purdue,Little Rock,5,12,7,13.05,9.22,4.6000000000000085,7.5,3.299999999999997,0.016000000000000014,-1.3000000000000007,7.0,0.03899999999999998,-0.11428571428571421,-0.18333333333333335,4,0,1,0,1,0
2016,1,First Round,Iowa State,Iona,4,13,9,13.34,11.94,3.5999999999999943,5.599999999999994,-1.0,0.03299999999999992,1.3000000000000007,-3.099999999999998,-0.063,-0.00952380952380949,-0.24444444444444446,9,0,0,0,1,1
2016,1,First Round,Iona,Iowa State,13,4,-9,-13.34,-11.94,-3.5999999999999943,-5.599999999999994,1.0,-0.03299999999999992,-1.3000000000000007,3.099999999999998,0.063,0.00952380952380949,0.24444444444444446,-9,0,0,1,0,0
2016,1,First Round,Gonzaga,Seton Hall,11,6,-5,2.2600000000000016,-4.049999999999999,10.900000000000006,-3.7900000000000063,-2.6000000000000085,0.05500000000000005,1.6999999999999993,-2.4000000000000057,-0.064,0.042483660130718914,0.16666666666666674,6,1,0,1,1,1
2016,1,First Round,Seton Hall,Gonzaga,6,11,5,-2.2600000000000016,4.049999999999999,-10.900000000000006,3.7900000000000063,2.6000000000000085,-0.05500000000000005,-1.6999999999999993,2.4000000000000057,0.064,-0.042483660130718914,-0.16666666666666674,-6,0,1,1,1,0
2016,1,First Round,Utah,Fresno State,3,14,11,10.23,6.549999999999999,6.799999999999997,3.2099999999999937,-2.3999999999999915,0.07000000000000006,-2.9000000000000004,-0.9000000000000021,0.0030000000000000027,0.0357142857142857,0.0,1,0,0,0,1,1
2016,1,First Round,Fresno State,Utah,14,3,-11,-10.23,-6.549999999999999,-6.799999999999997,-3.2099999999999937,2.3999999999999915,-0.07000000000000006,2.9000000000000004,0.9000000000000021,-0.0030000000000000027,-0.0357142857142857,0.0,-1,0,0,1,0,0
2016,1,First Round,Syracuse,Dayton,10,7,-3,3.2799999999999994,4.99,2.200000000000003,0.21000000000000796,-3.6999999999999886,-0.015000000000000013,1.0,4.699999999999999,-0.05399999999999999,-0.13595413595413597,-0.2777777777777778,3,0,1,0,0,1
2016,1,First Round,Dayton,Syracuse,7,10,3,-3.2799999999999994,-4.99,-2.200000000000003,-0.21000000000000796,3.6999999999999886,0.015000000000000013,-1.0,-4.699999999999999,0.05399999999999999,0.13595413595413597,0.2777777777777778,-3,1,0,0,0,0
2016,1,First Round,Middle Tennessee,Michigan State,15,2,-13,-19.93,-7.640000000000001,-13.899999999999991,-8.810000000000002,2.299999999999997,-0.04499999999999993,-0.40000000000000036,-7.899999999999999,0.05499999999999999,-0.11428571428571432,0.0,-6,0,0,1,1,1
2016,1,First Round,Michigan State,Middle Tennessee,2,15,13,19.93,7.640000000000001,13.899999999999991,8.810000000000002,-2.299999999999997,0.04499999999999993,0.40000000000000036,7.899999999999999,-0.05499999999999999,0.11428571428571432,0.0,6,0,0,1,1,0
2016,2,Second Round,Virginia,Butler,1,9,8,5.579999999999998,3.5699999999999994,1.0,7.480000000000004,-8.299999999999997,0.02200000000000002,-0.6999999999999993,-2.3000000000000007,-0.07200000000000001,0.11711711711711714,0.16666666666666663,7,0,0,0,0,1
2016,2,Second Round,Butler,Virginia,9,1,-8,-5.579999999999998,-3.5699999999999994,-1.0,-7.480000000000004,8.299999999999997,-0.02200000000000002,0.6999999999999993,2.3000000000000007,0.07200000000000001,-0.11711711711711714,-0.16666666666666663,-7,0,0,0,0,0
2016,2,Second Round,Iowa State,Little Rock,4,12,8,9.809999999999999,11.92,4.0,-1.5500000000000114,7.0,0.050999999999999934,-0.5,-1.7999999999999972,-0.05399999999999999,-0.19999999999999996,-0.2944444444444444,8,0,1,0,1,1
2016,2,Second Round,Little Rock,Iowa State,12,4,-8,-9.809999999999999,-11.92,-4.0,1.5500000000000114,-7.0,-0.050999999999999934,0.5,1.7999999999999972,0.05399999999999999,0.19999999999999996,0.2944444444444444,-8,1,0,1,0,0
2016,2,Second Round,Gonzaga,Utah,11,3,-8,1.4200000000000017,-4.559999999999999,2.9000000000000057,2.1700000000000017,0.3999999999999915,-0.0040000000000000036,1.3000000000000007,2.099999999999998,-0.04199999999999998,0.02777777777777779,0.11111111111111116,6,1,0,1,0,1
2016,2,Second Round,Utah,Gonzaga,3,11,8,-1.4200000000000017,4.559999999999999,-2.9000000000000057,-2.1700000000000017,-0.3999999999999915,0.0040000000000000036,-1.3000000000000007,-2.099999999999998,0.04199999999999998,-0.02777777777777779,-0.11111111111111116,-6,0,1,0,1,0
2016,2,Second Round,Syracuse,Middle Tennessee,10,15,5,11.959999999999999,10.45,2.0,8.460000000000008,-4.199999999999989,-0.017000000000000015,-0.3000000000000007,4.299999999999997,-0.0010000000000000009,-0.0926640926640927,-0.2222222222222222,5,0,0,0,1,1
2016,2,Second Round,Middle Tennessee,Syracuse,15,10,-5,-11.959999999999999,-10.45,-2.0,-8.460000000000008,4.199999999999989,0.017000000000000015,0.3000000000000007,-4.299999999999997,0.0010000000000000009,0.0926640926640927,0.2222222222222222,-5,0,0,1,0,0
2016,3,Sweet Sixteen,Virginia,Iowa State,1,4,3,5.109999999999999,0.9599999999999991,1.9000000000000057,8.66000000000001,-10.0,-0.02299999999999991,0.9000000000000004,3.6999999999999993,0.06,0.12664092664092663,0.16666666666666663,-1,0,0,0,0,1
2016,3,Sweet Sixteen,Iowa State,Virginia,4,1,-3,-5.109999999999999,-0.9599999999999991,-1.9000000000000057,-8.66000000000001,10.0,0.02299999999999991,-0.9000000000000004,-3.6999999999999993,-0.06,-0.12664092664092663,-0.16666666666666663,1,0,0,0,0,0
2016,3,Sweet Sixteen,Syracuse,Gonzaga,10,11,1,-2.3000000000000025,5.52,-8.700000000000003,2.6500000000000057,-3.1999999999999886,-0.052000000000000046,-0.6000000000000014,1.1000000000000014,0.013999999999999957,-0.1561561561561562,-0.33333333333333337,-3,0,1,0,1,1
2016,3,Sweet Sixteen,Gonzaga,Syracuse,11,10,-1,2.3000000000000025,-5.52,8.700000000000003,-2.6500000000000057,3.1999999999999886,0.052000000000000046,0.6000000000000014,-1.1000000000000014,-0.013999999999999957,0.1561561561561562,0.33333333333333337,3,1,0,1,0,0
2016,4,Elite Eight,Syracuse,Virginia,10,1,-9,-7.42,-1.3699999999999992,-8.299999999999997,-2.1700000000000017,3.4000000000000057,-0.04700000000000004,-2.1000000000000014,3.599999999999998,0.032999999999999974,-0.16216216216216217,-0.2222222222222222,-3,0,0,0,0,1
2016,4,Elite Eight,Virginia,Syracuse,1,10,9,7.42,1.3699999999999992,8.299999999999997,2.1700000000000017,-3.4000000000000057,0.04700000000000004,2.1000000000000014,-3.599999999999998,-0.032999999999999974,0.16216216216216217,0.2222222222222222,3,0,0,0,0,0
2016,1,First Round,Kansas,Austin Peay,1,16,15,29.91,14.200000000000001,8.699999999999989,20.99000000000001,-0.7999999999999972,0.04799999999999993,1.3000000000000007,-0.7000000000000028,-0.07500000000000001,0.368421052631579,0.39583333333333337,7,1,0,1,1,1
2016,1,First Round,Austin Peay,Kansas,16,1,-15,-29.91,-14.200000000000001,-8.699999999999989,-20.99000000000001,0.7999999999999972,-0.04799999999999993,-1.3000000000000007,0.7000000000000028,0.07500000000000001,-0.368421052631579,-0.39583333333333337,-7,0,1,1,1,0
2016,1,First Round,UConn,Colorado,9,8,-1,3.8500000000000014,-1.3599999999999994,2.700000000000003,2.8699999999999903,-4.700000000000003,0.028000000000000025,1.8000000000000007,-6.799999999999997,-0.10200000000000004,0.04738562091503262,0.05555555555555558,1,0,0,1,0,1
2016,1,First Round,Colorado,UConn,8,9,1,-3.8500000000000014,1.3599999999999994,-2.700000000000003,-2.8699999999999903,4.700000000000003,-0.028000000000000025,-1.8000000000000007,6.799999999999997,0.10200000000000004,-0.04738562091503262,-0.05555555555555558,-1,0,0,0,1,0
2016,1,First Round,Maryland,South Dakota State,5,12,7,11.27,9.530000000000001,1.2999999999999972,7.790000000000006,-1.5,0.040000000000000036,-1.9000000000000021,-3.8999999999999986,-0.018000000000000016,-0.014705882352941124,-0.08333333333333337,5,0,1,0,1,1
2016,1,First Round,South Dakota State,Maryland,12,5,-7,-11.27,-9.530000000000001,-1.2999999999999972,-7.790000000000006,1.5,-0.040000000000000036,1.9000000000000021,3.8999999999999986,0.018000000000000016,0.014705882352941124,0.08333333333333337,-5,1,0,1,0,0
2016,1,First Round,Hawaii,California,13,4,-9,-6.360000000000001,-8.91,-1.2000000000000028,-4.569999999999993,3.3999999999999915,-0.0020000000000000018,-0.5,-1.5,0.03200000000000003,0.1470588235294117,0.14583333333333337,-4,1,0,1,0,1
2016,1,First Round,California,Hawaii,4,13,9,6.360000000000001,8.91,1.2000000000000028,4.569999999999993,-3.3999999999999915,0.0020000000000000018,0.5,1.5,-0.03200000000000003,-0.1470588235294117,-0.14583333333333337,4,0,1,0,1,0
2016,1,First Round,Wichita State,Arizona,11,6,-5,-1.3999999999999986,-2.99,-4.0,4.329999999999998,-3.700000000000003,-0.04600000000000004,3.0,-3.1999999999999993,-0.057999999999999996,0.007563025210084007,0.2222222222222222,-5,1,0,0,0,1
2016,1,First Round,Arizona,Wichita State,6,11,5,1.3999999999999986,2.99,4.0,-4.329999999999998,3.700000000000003,0.04600000000000004,-3.0,3.1999999999999993,0.057999999999999996,-0.007563025210084007,-0.2222222222222222,5,0,1,0,0,0
2016,1,First Round,Miami,Buffalo,3,14,11,17.18,9.79,7.3999999999999915,8.11,-6.3999999999999915,0.04300000000000004,1.4000000000000004,-2.3000000000000043,-0.007000000000000006,0.20000000000000007,0.16666666666666663,4,0,0,0,1,1
2016,1,First Round,Buffalo,Miami,14,3,-11,-17.18,-9.79,-7.3999999999999915,-8.11,6.3999999999999915,-0.04300000000000004,-1.4000000000000004,2.3000000000000043,0.007000000000000006,-0.20000000000000007,-0.16666666666666663,-4,0,0,1,0,0
2016,1,First Round,Iowa,Temple,7,10,3,9.32,2.1400000000000006,9.099999999999994,3.2900000000000063,3.299999999999997,0.04300000000000004,-0.7999999999999989,2.6999999999999993,0.064,0.030303030303030276,-0.11111111111111116,2,0,1,0,0,1
2016,1,First Round,Temple,Iowa,10,7,-3,-9.32,-2.1400000000000006,-9.099999999999994,-3.2900000000000063,-3.299999999999997,-0.04300000000000004,0.7999999999999989,-2.6999999999999993,-0.064,-0.030303030303030276,0.11111111111111116,-2,1,0,0,0,0
2016,1,First Round,Villanova,UNC Asheville,2,15,13,22.979999999999997,12.96,9.700000000000003,10.950000000000003,-3.1000000000000085,0.05600000000000005,1.5,-3.8999999999999986,-0.06899999999999995,0.2279411764705882,0.2222222222222222,8,1,0,0,1,1
2016,1,First Round,UNC Asheville,Villanova,15,2,-13,-22.979999999999997,-12.96,-9.700000000000003,-10.950000000000003,3.1000000000000085,-0.05600000000000005,-1.5,3.8999999999999986,0.06899999999999995,-0.2279411764705882,-0.2222222222222222,-8,0,1,1,0,0
2016,2,Second Round,Kansas,UConn,1,9,8,7.98,4.94,6.099999999999994,1.6300000000000097,3.6000000000000085,0.04799999999999993,-1.5,3.799999999999997,0.08600000000000002,0.17397660818713456,0.2222222222222222,4,1,0,1,1,1
2016,2,Second Round,UConn,Kansas,9,1,-8,-7.98,-4.94,-6.099999999999994,-1.6300000000000097,-3.6000000000000085,-0.04799999999999993,1.5,-3.799999999999997,-0.08600000000000002,-0.17397660818713456,-0.2222222222222222,-4,0,1,1,1,0
2016,2,Second Round,Maryland,Hawaii,5,13,8,7.6800000000000015,9.350000000000001,4.799999999999997,1.7399999999999949,-4.299999999999997,0.03500000000000003,-0.8000000000000007,-2.5,-0.065,-0.07352941176470584,-0.14583333333333337,5,0,1,0,1,1
2016,2,Second Round,Hawaii,Maryland,13,5,-8,-7.6800000000000015,-9.350000000000001,-4.799999999999997,-1.7399999999999949,4.299999999999997,-0.03500000000000003,0.8000000000000007,2.5,0.065,0.07352941176470584,0.14583333333333337,-5,1,0,1,0,0
2016,2,Second Round,Miami,Wichita State,3,11,8,1.129999999999999,6.449999999999999,4.5,-6.439999999999998,0.10000000000000853,0.052000000000000046,-1.8000000000000007,-1.8000000000000007,0.02699999999999997,0.02857142857142858,-0.16666666666666663,1,0,1,0,0,1
2016,2,Second Round,Wichita State,Miami,11,3,-8,-1.129999999999999,-6.449999999999999,-4.5,6.439999999999998,-0.10000000000000853,-0.052000000000000046,1.8000000000000007,1.8000000000000007,-0.02699999999999997,-0.02857142857142858,0.16666666666666663,-1,1,0,0,0,0
2016,2,Second Round,Villanova,Iowa,2,7,5,7.069999999999997,1.0,4.0,5.049999999999997,-1.7999999999999972,0.04800000000000004,-1.8000000000000007,-3.8000000000000007,0.01100000000000001,0.20833333333333337,0.2222222222222222,6,1,0,0,0,1
2016,2,Second Round,Iowa,Villanova,7,2,-5,-7.069999999999997,-1.0,-4.0,-5.049999999999997,1.7999999999999972,-0.04800000000000004,1.8000000000000007,3.8000000000000007,-0.01100000000000001,-0.20833333333333337,-0.2222222222222222,-6,0,1,0,0,0
2016,3,Sweet Sixteen,Kansas,Maryland,1,5,4,7.16,2.91,3.0,5.060000000000002,2.4000000000000057,0.008999999999999897,1.1000000000000014,3.6999999999999957,-0.0020000000000000018,0.11842105263157898,0.16666666666666674,2,1,0,1,0,1
2016,3,Sweet Sixteen,Maryland,Kansas,5,1,-4,-7.16,-2.91,-3.0,-5.060000000000002,-2.4000000000000057,-0.008999999999999897,-1.1000000000000014,-3.6999999999999957,0.0020000000000000018,-0.11842105263157898,-0.16666666666666674,-2,0,1,0,1,0
2016,3,Sweet Sixteen,Villanova,Miami,2,3,1,5.559999999999999,-0.9799999999999986,2.200000000000003,5.920000000000002,1.0999999999999943,0.019000000000000017,0.09999999999999964,-1.8999999999999986,-0.06599999999999995,0.10357142857142854,0.16666666666666663,4,1,0,0,0,1
2016,3,Sweet Sixteen,Miami,Villanova,3,2,-1,-5.559999999999999,0.9799999999999986,-2.200000000000003,-5.920000000000002,-1.0999999999999943,-0.019000000000000017,-0.09999999999999964,1.8999999999999986,0.06599999999999995,-0.10357142857142854,-0.16666666666666663,-4,0,1,0,0,0
2016,4,Elite Eight,Villanova,Kansas,2,1,-1,0.2099999999999973,-1.5099999999999998,0.4000000000000057,0.7399999999999949,-2.4000000000000057,-0.0029999999999998916,1.0999999999999996,-4.299999999999997,-0.04099999999999998,0.006578947368421018,0.05555555555555547,1,1,1,0,1,1
2016,4,Elite Eight,Kansas,Villanova,1,2,1,-0.2099999999999973,1.5099999999999998,-0.4000000000000057,-0.7399999999999949,2.4000000000000057,0.0029999999999998916,-1.0999999999999996,4.299999999999997,0.04099999999999998,-0.006578947368421018,-0.05555555555555547,-1,1,1,1,0,0
2016,1,First Round,Oregon,Holy Cross,1,16,15,29.25,14.75,14.399999999999991,16.66000000000001,4.900000000000006,0.04600000000000004,1.0,11.100000000000001,0.04500000000000004,0.38721804511278196,0.5,7,1,0,1,1,1
2016,1,First Round,Holy Cross,Oregon,16,1,-15,-29.25,-14.75,-14.399999999999991,-16.66000000000001,-4.900000000000006,-0.04600000000000004,-1.0,-11.100000000000001,-0.04500000000000004,-0.38721804511278196,-0.5,-7,0,1,1,1,0
2016,1,First Round,Saint Joseph's,Cincinnati,8,9,1,-3.09,-0.3200000000000003,0.7999999999999972,-4.8700000000000045,4.599999999999994,0.019000000000000017,1.3999999999999986,-8.400000000000002,0.04199999999999998,0.11111111111111116,0.05555555555555558,-1,0,0,1,0,1
2016,1,First Round,Cincinnati,Saint Joseph's,9,8,-1,3.09,0.3200000000000003,-0.7999999999999972,4.8700000000000045,-4.599999999999994,-0.019000000000000017,-1.3999999999999986,8.400000000000002,-0.04199999999999998,-0.11111111111111116,-0.05555555555555558,1,0,0,0,1,0
2016,1,First Round,Yale,Baylor,12,5,-7,-7.049999999999999,-10.79,-1.2999999999999972,2.25,-0.6999999999999886,0.008000000000000007,-0.8999999999999986,-0.7000000000000028,0.03799999999999998,0.11960784313725492,0.373015873015873,-2,1,0,0,0,1
2016,1,First Round,Baylor,Yale,5,12,7,7.049999999999999,10.79,1.2999999999999972,-2.25,0.6999999999999886,-0.008000000000000007,0.8999999999999986,0.7000000000000028,-0.03799999999999998,-0.11960784313725492,-0.373015873015873,2,0,1,0,0,0
2016,1,First Round,Duke,UNC Wilmington,4,13,9,12.98,10.24,7.700000000000003,4.3999999999999915,-2.8999999999999915,0.025000000000000022,1.3000000000000007,0.7999999999999972,0.03200000000000003,-0.06313131313131315,-0.16666666666666663,15,0,1,0,1,1
2016,1,First Round,UNC Wilmington,Duke,13,4,-9,-12.98,-10.24,-7.700000000000003,-4.3999999999999915,2.8999999999999915,-0.025000000000000022,-1.3000000000000007,-0.7999999999999972,-0.03200000000000003,0.06313131313131315,0.16666666666666663,-15,1,0,1,0,0
2016,1,First Round,Northern Iowa,Texas,11,6,-5,-6.020000000000001,-7.2700000000000005,0.10000000000000853,-4.569999999999993,-2.700000000000003,0.041000000000000036,-1.0,-13.099999999999998,-0.05399999999999999,0.03282828282828276,0.0,-4,0,0,1,0,1
2016,1,First Round,Texas,Northern Iowa,6,11,5,6.020000000000001,7.2700000000000005,-0.10000000000000853,4.569999999999993,2.700000000000003,-0.041000000000000036,1.0,13.099999999999998,0.05399999999999999,-0.03282828282828276,0.0,4,0,0,0,1,0
2016,1,First Round,Texas A&M,Green Bay,3,14,11,17.29,9.12,2.8000000000000114,14.810000000000002,-8.700000000000003,0.01200000000000001,-0.8000000000000007,3.700000000000003,-0.04799999999999999,0.11786786786786796,0.11111111111111105,5,1,0,0,1,1
2016,1,First Round,Green Bay,Texas A&M,14,3,-11,-17.29,-9.12,-2.8000000000000114,-14.810000000000002,8.700000000000003,-0.01200000000000001,0.8000000000000007,-3.700000000000003,0.04799999999999999,-0.11786786786786796,-0.11111111111111105,-5,0,1,1,0,0
2016,1,First Round,VCU,Oregon State,10,7,-3,3.4399999999999995,-4.91,4.900000000000006,4.060000000000002,1.3999999999999915,0.01100000000000001,0.7000000000000011,4.0000000000000036,-0.05099999999999999,0.10069444444444442,0.2777777777777778,-2,1,0,0,0,1
