year,round,round_name,team_a,team_b,seed_a,seed_b,seed_diff,srs_diff,sos_diff,ortg_diff,drtg_diff,pace_diff,efg_pct_diff,tov_pct_diff,orb_pct_diff,ft_rate_diff,win_pct_diff,conf_win_pct_diff,prospect_diff,conf_champion_a,conf_champion_b,conf_tourn_champion_a,conf_tourn_champion_b,outcome
2014,1,First Round,Saint Joseph's,Georgia,9,8,-1,-3.539999999999999,-3.2300000000000004,6.299999999999997,-11.579999999999998,0.5999999999999943,0.019999999999999962,3.6999999999999993,-9.899999999999999,0.0,0.07196969696969702,0.1875,0,0,0,0,0,1
2014,1,First Round,Georgia,Saint Joseph's,8,9,1,3.539999999999999,3.2300000000000004,-6.299999999999997,11.579999999999998,-0.5999999999999943,-0.019999999999999962,-3.6999999999999993,9.899999999999999,0.0,-0.07196969696969702,-0.1875,0,0,0,0,0,0
2014,1,First Round,BYU,NC State,12,5,-7,-4.859999999999999,-3.790000000000001,-6.1000000000000085,4.690000000000005,0.3999999999999915,-0.015000000000000013,-3.1000000000000014,-4.900000000000006,0.09899999999999998,0.042424242424242475,0.09027777777777779,0,0,0,0,0,1
2014,1,First Round,NC State,BYU,5,12,7,4.859999999999999,3.790000000000001,6.1000000000000085,-4.690000000000005,-0.3999999999999915,0.015000000000000013,3.1000000000000014,4.900000000000006,-0.09899999999999998,-0.042424242424242475,-0.09027777777777779,0,0,0,0,0,0
2014,1,First Round,Nebraska,Fresno State,4,13,9,16.25,8.33,6.300000000000011,2.270000000000003,0.5999999999999943,0.02400000000000002,2.5000000000000018,-1.3999999999999986,-0.0050000000000000044,0.12121212121212122,0.02777777777777779,1,0,0,1,1,1
2014,1,First Round,Fresno State,Nebraska,13,4,-9,-16.25,-8.33,-6.300000000000011,-2.270000000000003,-0.5999999999999943,-0.02400000000000002,-2.5000000000000018,1.3999999999999986,0.0050000000000000044,-0.12121212121212122,-0.02777777777777779,-1,0,0,1,1,0
2014,1,First Round,James Madison,Gonzaga,11,6,-5,-3.719999999999999,-4.1,-3.3999999999999915,-4.649999999999999,2.4000000000000057,0.0040000000000000036,-2.099999999999998,0.10000000000000142,0.04300000000000004,-0.024369747899159577,0.04861111111111116,1,1,1,1,1,1
2014,1,First Round,Gonzaga,James Madison,6,11,5,3.719999999999999,4.1,3.3999999999999915,4.649999999999999,-2.4000000000000057,-0.0040000000000000036,2.099999999999998,-0.10000000000000142,-0.04300000000000004,0.024369747899159577,-0.04861111111111116,-1,1,1,1,1,0
2014,1,First Round,Texas A&M,North Dakota,3,14,11,20.76,14.05,-0.7000000000000028,8.719999999999999,1.7000000000000028,0.020999999999999963,3.6999999999999993,-4.899999999999999,-0.14099999999999996,0.0625,0.0625,2,0,1,0,1,1
2014,1,First Round,North Dakota,Texas A&M,14,3,-11,-20.76,-14.05,0.7000000000000028,-8.719999999999999,-1.7000000000000028,-0.020999999999999963,-3.6999999999999993,4.899999999999999,0.14099999999999996,-0.0625,-0.0625,-2,1,0,1,0,0
2014,1,First Round,DePaul,Oklahoma,7,10,3,-2.9599999999999973,-6.3100000000000005,6.0,-7.740000000000002,2.200000000000003,0.02300000000000002,2.5000000000000018,2.400000000000002,-0.07700000000000001,0.26010101010101017,0.33333333333333337,2,1,0,1,0,1
